"2019-10",Cactus,2
"2019-11",Cactus,6
"2019-12",Cactus,3
"2020-01",Cactus,3
"2020-02",Cactus,4
"2020-03",Cactus,5
"2020-04",Cactus,2
"2020-05",Cactus,8
"2020-06",Cactus,6
"2020-07",Cactus,6
"2020-08",Cactus,6
"2020-09",Cactus,4
"2020-10",Cactus,7
"2020-11",Cactus,6
"2020-12",Cactus,3
"2021-01",Cactus,4
"2021-02",Cactus,6
"2021-03",Cactus,7
